#
#   VizieR Astronomical Server: http://vizier.u-strasbg.fr	2005-05-20T16:50:48
#   Explanations and Statistics of UCDs:			See LINK below
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#    (link)
#
#Coosys	J2000:	eq_FK5 2000
#INFO	Ref=Vxml7638
#INFO	CatalogsExamined=14
#  14 catalogues with potential matches were examined
#
#INFO	Target=308.200000+41.000000,rm=600.

#RESOURCE=9029
#Name: IX/29
#Title:	ROSAT All-Sky Survey Faint Source Catalog (Voges+ 2000)
#Table	IX_29_rass_fsc:
#Name: IX/29/rass_fsc
#Title:	The ROSAT All Sky Survey Faint Source Catalog
#Column	recno	(I8)	Record number within the original table (starting from 1)        (link)	[ucd=RECORD]
#Column	_r	(F9.6)	Distance from center (RAJ2000=308.20000, DEJ2000=+41.00000)	[ucd=POS_ANG_DIST_GENERAL]
#Column	_Glon	(F6.2)	Galactic longitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LON]
#Column	_Glat	(F6.2)	Galactic latitude (computed by VizieR, not part of the original data)	[ucd=POS_GAL_LAT]
#Column	_RAJ2000	(F9.5)	Right ascension (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_RA_MAIN]
#Column	_DEJ2000	(F9.5)	Declination (FK5) Equinox=J2000. (computed by VizieR, not part of the original data)	[ucd=POS_EQ_DEC_MAIN]
#Column	1RXS	(A21)	ROSAT All-Sky Survey Catalogue source name (1)        (link)	[ucd=ID_MAIN]
#Column	RAJ2000	(F9.5)	Right ascension (J2000), decimal degrees	[ucd=POS_EQ_RA_MAIN]
#Column	DEJ2000	(F9.5)	Declination (J2000), decimal degrees	[ucd=POS_EQ_DEC_MAIN]
#Column	PosErr	(I3)	? Total positional error (including 6" systematic error)	[ucd=ERROR]
#Column	NewFlag	(A4)	[T._] 'new data' flags (3)	[ucd=CODE_MISC]
#Column	Count	(E9.2)	? Source countrate (4)	[ucd=PHOT_COUNT-RATE_X]
#Column	e_Count	(E9.2)	? Error on Count (4)	[ucd=ERROR]
#Column	HR1	(F5.2)	[-1/1]? Hardness ratio 1 (5)	[ucd=SPECT_HARDNESS-RATIO]
#Column	e_HR1	(F5.2)	? Error on HR1 (6)	[ucd=ERROR]
#Column	HR2	(F5.2)	[-1/1]? hardness ratio 2 (5)	[ucd=SPECT_HARDNESS-RATIO]
#Column	e_HR2	(F5.2)	? Error on HR2 (6)	[ucd=ERROR]
#Column	SASS	(I8)	Identification number of SASS field (12)	[ucd=ID_FIELD]
#Column	MASOL	(I4)	SASS source number (MASOL number) in SASS field (mainly for internal use)	[ucd=ID_NUMBER]

recno	_r	_Glon	_Glat	_RAJ2000	_DEJ2000	1RXS	RAJ2000	DEJ2000	PosErr	NewFlag	Count	e_Count	HR1	e_HR1	HR2	e_HR2	SASS	MASOL
   34514	 6.877139	073.15	-00.54	304.49084	+34.77500	1RXS J201757.8+344630	304.49084	+34.77500	 24	....	 1.33e-02	 6.12e-03	-0.77	 0.38	 1.00	 1.94	33011047	  69
   34630	 8.211451	073.16	-04.00	307.91000	+32.79181	1RXS J203138.4+324730	307.91000	+32.79181	 15	....	 1.36e-02	 5.76e-03	 1.00	 0.32	 0.35	 0.47	33011048	 398
   29637	 8.246390	073.19	+05.45	298.22583	+38.01889	1RXS J195254.2+380108	298.22583	+38.01889	 15	....	 1.66e-02	 8.00e-03	 1.00	 0.60	 0.71	 0.33	33010044	 256
   29654	 7.424685	073.22	+03.88	299.95126	+37.22694	1RXS J195948.3+371337	299.95126	+37.22694	 17	....	 2.67e-02	 8.74e-03	-0.26	 0.32	-1.00	 0.50	33010044	 280
   34648	 9.745803	073.23	-06.43	310.25583	+31.39556	1RXS J204101.4+312344	310.25583	+31.39556	 19	....	 1.76e-02	 8.21e-03	-0.05	 0.55	-1.00	 2.69	33011048	 726
   34650	 9.864012	073.23	-06.59	310.40750	+31.29736	1RXS J204137.8+311750	310.40750	+31.29736	 36	....	 1.52e-02	 7.41e-03	 1.00	 0.35	 0.14	 0.47	33011048	 766
   29634	 8.355344	073.24	+05.71	297.98166	+38.18667	1RXS J195155.6+381112	297.98166	+38.18667	 16	....	 2.82e-02	 1.07e-02	-0.23	 0.34	-1.00	 0.50	33010044	 250
   29659	 7.210237	073.25	+03.41	300.46457	+37.01014	1RXS J200151.5+370036	300.46457	+37.01014	 20	....	 1.63e-02	 6.33e-03	 1.00	 0.35	 0.09	 0.39	33010044	 287
   34641	 9.308549	073.27	-05.86	309.74500	+31.77444	1RXS J203858.8+314628	309.74500	+31.77444	 13	....	 1.69e-02	 8.11e-03	 1.00	 0.53	 1.00	 1.45	33011048	 584
   34496	 6.647320	073.29	+01.18	302.83167	+35.84847	1RXS J201119.6+355054	302.83167	+35.84847	 16	....	 1.34e-02	 5.73e-03	 0.63	 0.37	 0.19	 0.50	33011047	  40
   29505	 8.780584	073.29	+06.45	297.19583	+38.60250	1RXS J194847.0+383609	297.19583	+38.60250	 18	....	 1.75e-02	 8.17e-03	 1.00	 0.96	 0.08	 0.55	33010043	 106
   34644	 9.617607	073.32	-06.34	310.23666	+31.52278	1RXS J204056.8+313122	310.23666	+31.52278	 35	....	 2.75e-02	 1.12e-02	-0.08	 0.39	 0.29	 0.55	33011048	 677
   34640	 9.173561	073.39	-05.78	309.75418	+31.91153	1RXS J203901.0+315441	309.75418	+31.91153	 23	....	 2.10e-02	 9.17e-03	-1.00	 0.71	 0.00	 0.00	33011048	 548
   34642	 9.616333	073.39	-06.40	310.34457	+31.53944	1RXS J204122.7+313222	310.34457	+31.53944	 24	....	 2.06e-02	 9.32e-03	-1.00	 0.66	 0.00	 0.00	33011048	 664
   29656	 7.073542	073.41	+03.44	300.54291	+37.15764	1RXS J200210.3+370927	300.54291	+37.15764	 15	....	 1.10e-02	 5.55e-03	 0.44	 0.52	-1.00	 1.01	33010044	 282
   29629	 8.150095	073.43	+05.62	298.20123	+38.30639	1RXS J195248.3+381823	298.20123	+38.30639	 17	....	 1.81e-02	 7.90e-03	 0.06	 0.64	-0.15	 1.29	33010044	 242
   34628	 7.926156	073.48	-03.95	308.07794	+33.07444	1RXS J203218.7+330428	308.07794	+33.07444	 18	....	 1.04e-02	 5.58e-03	 0.42	 0.54	 0.11	 0.55	33011048	 383
   29491	 9.943535	073.54	+08.31	295.24500	+39.72639	1RXS J194058.8+394335	295.24500	+39.72639	 15	....	 1.48e-02	 6.28e-03	 0.67	 0.33	 0.01	 0.51	33010043	  84
   34478	 6.412631	073.58	+01.64	302.54956	+36.34195	1RXS J201011.9+362031	302.54956	+36.34195	 12	....	 2.35e-02	 7.50e-03	 0.25	 0.33	-0.12	 0.42	33011047	  16
   34495	 6.242871	073.68	+00.63	303.65915	+35.86694	1RXS J201438.2+355201	303.65915	+35.86694	 17	....	 1.13e-02	 5.68e-03	 0.19	 0.51	-0.19	 0.52	33011047	  39
   34483	 6.272473	073.69	+01.37	302.90042	+36.28375	1RXS J201136.1+361701	302.90042	+36.28375	 18	....	 1.40e-02	 5.95e-03	 0.24	 0.51	 0.00	 0.74	33011047	  22
   34646	 9.826627	073.69	-06.94	311.05292	+31.44500	1RXS J204412.7+312642	311.05292	+31.44500	 16	....	 3.76e-02	 1.22e-02	 0.04	 0.33	 0.01	 0.43	33011048	 708
   34521	 6.597308	073.77	-01.73	306.11331	+34.61139	1RXS J202427.2+343641	306.11331	+34.61139	 17	....	 2.15e-02	 7.29e-03	-1.00	 0.10	 0.00	 0.00	33011047	  77
   34638	 9.009900	073.79	-05.94	310.18707	+32.13181	1RXS J204044.9+320754	310.18707	+32.13181	 24	....	 1.73e-02	 7.92e-03	-1.00	 0.62	 0.00	 0.00	33011048	 476
   29641	 7.068324	073.81	+04.24	299.95374	+37.92028	1RXS J195948.9+375513	299.95374	+37.92028	 23	....	 1.22e-02	 6.13e-03	-1.00	 0.35	 0.00	 0.00	33010044	 261
   29490	 9.373105	073.85	+07.83	295.99292	+39.76111	1RXS J194358.3+394540	295.99292	+39.76111	 12	....	 3.89e-02	 1.02e-02	 0.10	 0.27	 0.15	 0.35	33010043	  82
   34512	 6.361656	073.86	-01.26	305.70874	+34.94819	1RXS J202250.1+345653	305.70874	+34.94819	 14	....	 1.98e-02	 6.72e-03	 0.70	 0.25	 0.56	 0.47	33011047	  64
   29619	 7.797337	073.89	+05.63	298.48541	+38.70694	1RXS J195356.5+384225	298.48541	+38.70694	 21	....	 2.72e-02	 8.90e-03	 1.00	 0.27	 0.15	 0.33	33010044	 228
   29669	 6.092250	073.91	+01.64	302.77417	+36.61042	1RXS J201105.8+363637	302.77417	+36.61042	 15	....	 1.21e-02	 5.80e-03	 0.72	 0.36	-0.44	 0.46	33010044	 301
   34474	 6.067253	073.91	+01.48	302.94000	+36.52570	1RXS J201145.6+363132	302.94000	+36.52570	 24	....	 1.87e-02	 6.51e-03	 0.54	 0.45	-0.71	 0.49	33011047	  11
   34618	 7.230684	073.95	-03.41	307.88583	+33.77361	1RXS J203132.6+334625	307.88583	+33.77361	 16	....	 1.58e-02	 6.73e-03	-0.56	 0.31	-0.93	 1.16	33011048	 252
   29494	 8.721831	073.95	+07.05	296.94376	+39.46944	1RXS J194746.5+392810	296.94376	+39.46944	 14	....	 1.86e-02	 7.34e-03	 1.00	 0.32	-0.36	 0.40	33010043	  90
   29640	 6.837845	073.98	+04.07	300.24835	+37.97556	1RXS J200059.6+375832	300.24835	+37.97556	 21	....	 1.65e-02	 6.58e-03	 1.00	 0.42	 0.20	 0.41	33010044	 260
   34639	 9.227132	073.98	-06.40	310.75958	+32.00389	1RXS J204302.3+320014	310.75958	+32.00389	 23	....	 1.76e-02	 7.77e-03	-1.00	 0.60	-0.33	 2.13	33011048	 523
   29620	 7.525200	073.99	+05.31	298.89667	+38.62736	1RXS J195535.2+383738	298.89667	+38.62736	 33	....	 1.79e-02	 7.09e-03	 1.00	 0.25	 0.13	 0.42	33010044	 229
   34486	 5.914877	074.01	+00.63	303.89081	+36.13625	1RXS J201533.8+360810	303.89081	+36.13625	 13	....	 2.05e-02	 6.75e-03	 0.30	 0.34	 0.11	 0.41	33011047	  27
   34507	 6.060455	074.01	-00.68	305.23123	+35.40542	1RXS J202055.5+352419	305.23123	+35.40542	 10	....	 3.17e-02	 8.08e-03	 0.72	 0.21	 0.07	 0.27	33011047	  55
   34626	 7.775845	074.04	-04.42	308.92917	+33.24583	1RXS J203543.0+331445	308.92917	+33.24583	 19	....	 1.65e-02	 7.43e-03	 0.61	 0.51	 0.93	 0.24	33011048	 374
   29663	 5.973143	074.05	+01.79	302.71375	+36.81875	1RXS J201051.3+364907	302.71375	+36.81875	 28	....	 1.46e-02	 6.64e-03	 1.00	 0.48	-0.11	 0.48	33010044	 293
   29614	 8.052472	074.06	+06.20	297.95499	+39.13986	1RXS J195149.2+390823	297.95499	+39.13986	 16	....	 1.32e-02	 6.63e-03	 1.00	 0.88	 0.16	 0.54	33010044	 221
   29646	 6.356556	074.07	+03.16	301.28418	+37.56625	1RXS J200508.2+373358	301.28418	+37.56625	 25	....	 1.52e-02	 6.53e-03	 1.00	 0.67	-0.09	 0.46	33010044	 269
   34475	 5.866914	074.08	+01.22	303.32916	+36.52555	1RXS J201319.0+363132	303.32916	+36.52555	 14	....	 1.74e-02	 6.68e-03	 1.00	 0.66	-0.16	 0.39	33011047	  12
   29615	 7.925740	074.09	+06.05	298.14584	+39.08833	1RXS J195235.0+390518	298.14584	+39.08833	 25	....	 1.11e-02	 5.54e-03	-1.00	 0.93	 0.00	 0.00	33010044	 222
   29633	 6.907881	074.09	+04.38	299.97665	+38.23528	1RXS J195954.4+381407	299.97665	+38.23528	 20	....	 1.37e-02	 6.40e-03	 0.66	 0.60	 0.49	 1.23	33010044	 249
   29642	 6.592165	074.09	+03.76	300.65335	+37.91000	1RXS J200236.8+375436	300.65335	+37.91000	 44	....	 1.49e-02	 5.96e-03	-1.00	 0.40	 1.00	 9.99	33010044	 262
   34492	 5.813344	074.12	+00.31	304.29416	+36.05264	1RXS J201710.6+360309	304.29416	+36.05264	 11	....	 4.62e-02	 9.51e-03	-0.07	 0.21	-0.36	 0.29	33011047	  35
   29626	 7.057278	074.14	+04.73	299.63293	+38.46028	1RXS J195831.9+382737	299.63293	+38.46028	 19	....	 1.63e-02	 7.26e-03	 0.58	 0.47	 0.01	 0.56	33010044	 237
   29662	 5.856249	074.17	+01.76	302.82831	+36.89278	1RXS J201118.8+365334	302.82831	+36.89278	 31	....	 1.76e-02	 7.15e-03	 1.00	 0.35	 0.05	 0.45	33010044	 291
   29621	 7.177285	074.18	+04.99	299.37668	+38.62597	1RXS J195730.4+383733	299.37668	+38.62597	 16	....	 1.65e-02	 7.15e-03	 0.54	 0.55	-0.60	 0.44	33010044	 230
   34489	 5.725720	074.21	+00.31	304.35083	+36.12736	1RXS J201724.2+360738	304.35083	+36.12736	 13	....	 3.60e-02	 8.44e-03	 0.88	 0.13	 0.04	 0.25	33011047	  30
   34637	 8.998244	074.22	-06.30	310.83459	+32.25236	1RXS J204320.3+321508	310.83459	+32.25236	 18	....	 1.57e-02	 7.19e-03	-0.20	 0.55	 0.23	 1.03	33011048	 450
   34633	 8.589732	074.22	-05.76	310.33124	+32.58070	1RXS J204119.5+323450	310.33124	+32.58070	 27	....	 1.96e-02	 8.22e-03	-0.73	 0.27	 1.00	 4.50	33011048	 406
   29630	 6.745263	074.24	+04.31	300.15585	+38.31778	1RXS J200037.4+381904	300.15585	+38.31778	 11	....	 2.83e-02	 8.39e-03	 0.93	 0.31	 0.55	 0.29	33010044	 244
   34482	 5.684906	074.24	+00.57	304.11374	+36.29347	1RXS J201627.3+361736	304.11374	+36.29347	 17	....	 1.02e-02	 4.67e-03	 0.49	 0.43	 0.73	 0.37	33011047	  21
   29655	 5.802172	074.29	+02.08	302.57248	+37.17722	1RXS J201017.4+371038	302.57248	+37.17722	 26	....	 9.83e-03	 4.55e-03	-1.00	 0.41	 0.00	 0.00	33010044	 281
   29484	 9.136193	074.31	+07.90	296.20416	+40.19806	1RXS J194449.0+401153	296.20416	+40.19806	 20	....	 1.25e-02	 5.66e-03	-1.00	 0.42	 0.00	 0.00	33010043	  72
   34635	 8.788705	074.33	-06.12	310.74750	+32.45055	1RXS J204259.4+322702	310.74750	+32.45055	 19	....	 1.36e-02	 6.33e-03	 0.69	 0.34	 0.19	 0.49	33011048	 409
   29606	 8.084405	074.34	+06.53	297.77167	+39.54055	1RXS J195105.2+393226	297.77167	+39.54055	 26	....	 3.69e-02	 1.06e-02	-0.19	 0.35	-0.43	 0.47	33010044	 208
   29665	 5.592317	074.35	+01.13	303.60834	+36.69806	1RXS J201426.0+364153	303.60834	+36.69806	 16	....	 1.48e-02	 5.98e-03	 1.00	 0.64	-0.21	 0.48	33010044	 297
   34509	 5.997098	074.39	-01.65	306.46167	+35.16069	1RXS J202550.8+350938	306.46167	+35.16069	 24	....	 1.44e-02	 6.48e-03	-0.40	 0.31	 1.00	 1.24	33011047	  60
   29617	 7.051362	074.39	+05.05	299.44333	+38.83875	1RXS J195746.4+385019	299.44333	+38.83875	 16	....	 1.34e-02	 6.55e-03	 1.00	 0.53	 0.07	 0.50	33010044	 225
   34623	 7.695551	074.39	-04.69	309.43918	+33.36778	1RXS J203745.4+332204	309.43918	+33.36778	 14	....	 1.36e-02	 6.50e-03	 1.00	 1.08	-0.38	 0.43	33011048	 352
   34611	 6.675555	074.40	-03.09	307.90167	+34.32861	1RXS J203136.4+341943	307.90167	+34.32861	 14	....	 2.06e-02	 7.84e-03	-0.73	 0.18	 0.00	 0.00	33011048	 116
   29487	 8.445353	074.44	+07.11	297.18457	+39.91653	1RXS J194844.3+395459	297.18457	+39.91653	 13	....	 4.40e-02	 1.13e-02	-0.46	 0.25	-0.89	 0.60	33010043	  78
   34632	 8.597868	074.45	-05.97	310.68793	+32.63486	1RXS J204245.1+323805	310.68793	+32.63486	 16	....	 1.21e-02	 6.28e-03	-0.16	 0.52	-0.27	 0.65	33011048	 404
   34634	 8.830454	074.47	-06.29	311.00168	+32.45833	1RXS J204400.4+322730	311.00168	+32.45833	 29	....	 1.52e-02	 7.67e-03	 1.00	 0.26	-0.59	 0.23	33011048	 408
   29607	 7.749826	074.48	+06.20	298.23126	+39.50195	1RXS J195255.5+393007	298.23126	+39.50195	 21	....	 3.04e-02	 8.94e-03	 0.60	 0.27	 0.18	 0.35	33010044	 210
   34503	 5.630993	074.51	-00.90	305.79544	+35.69347	1RXS J202310.9+354136	305.79544	+35.69347	 11	....	 4.28e-02	 9.56e-03	-0.17	 0.20	 0.51	 0.29	33011047	  49
   34627	 8.005647	074.52	-05.24	310.05331	+33.13153	1RXS J204012.8+330753	310.05331	+33.13153	 17	....	 1.45e-02	 6.70e-03	 0.07	 0.44	 0.68	 0.61	33011048	 381
   34631	 8.522193	074.53	-05.94	310.71790	+32.71819	1RXS J204252.3+324305	310.71790	+32.71819	 40	....	 3.04e-02	 9.53e-03	 0.65	 0.49	 0.42	 0.36	33011048	 401
   29472	 9.939099	074.55	+09.04	295.02335	+40.94861	1RXS J194005.6+405655	295.02335	+40.94861	 32	....	 1.61e-02	 7.25e-03	-0.05	 0.40	 0.28	 0.52	33010043	  51
   34479	 5.389462	074.55	+00.21	304.69501	+36.35542	1RXS J201846.8+362119	304.69501	+36.35542	 22	....	 2.17e-02	 7.16e-03	 0.50	 0.29	 0.32	 0.39	33011047	  17
   29667	 5.354224	074.57	+00.59	304.31500	+36.58264	1RXS J201715.6+363457	304.31500	+36.58264	 22	....	 1.65e-02	 6.57e-03	 0.31	 0.43	 0.68	 0.38	33010044	 299
   29488	 8.101225	074.58	+06.77	297.65292	+39.87305	1RXS J195036.7+395223	297.65292	+39.87305	 15	....	 2.02e-02	 8.02e-03	 0.47	 0.38	-0.13	 0.45	33010043	  79
   34636	 8.924033	074.58	-06.49	311.27374	+32.42111	1RXS J204505.7+322516	311.27374	+32.42111	 19	....	 2.07e-02	 7.81e-03	 1.00	 0.57	 0.44	 0.38	33011048	 411
   29661	 5.350655	074.59	+01.17	303.73959	+36.92347	1RXS J201457.5+365524	303.73959	+36.92347	 26	....	 1.55e-02	 6.53e-03	-0.05	 0.47	-0.14	 0.63	33010044	 289
   34612	 6.744774	074.60	-03.48	308.41458	+34.25736	1RXS J203339.5+341526	308.41458	+34.25736	 26	....	 1.85e-02	 7.61e-03	 0.16	 0.44	-0.57	 0.40	33011048	 139
   29602	 7.759343	074.64	+06.36	298.15167	+39.71583	1RXS J195236.4+394257	298.15167	+39.71583	 12	....	 1.21e-02	 6.20e-03	 0.88	 0.66	-0.16	 0.55	33010044	 202
   29666	 5.273799	074.65	+00.57	304.39999	+36.63417	1RXS J201736.0+363803	304.39999	+36.63417	 13	....	 2.00e-02	 6.58e-03	 1.00	 0.26	 0.45	 0.29	33010044	 298
   29471	 9.691762	074.66	+08.82	295.35251	+40.94250	1RXS J194124.6+405633	295.35251	+40.94250	 19	....	 1.30e-02	 6.14e-03	 0.97	 0.34	-0.47	 0.38	33010043	  50
   34622	 7.682077	074.67	-04.94	309.87418	+33.43403	1RXS J203929.8+332602	309.87418	+33.43403	 18	....	 1.27e-02	 5.91e-03	-1.00	 0.54	 1.00	 9.99	33011048	 340
   34490	 5.353035	074.70	-00.51	305.53751	+36.06792	1RXS J202209.0+360404	305.53751	+36.06792	 15	....	 1.88e-02	 6.46e-03	-0.20	 0.31	 0.28	 0.50	33011047	  33
   29603	 7.521322	074.71	+06.11	298.48874	+39.65125	1RXS J195357.3+393904	298.48874	+39.65125	 21	....	 2.90e-02	 9.09e-03	 0.63	 0.40	-0.82	 0.23	33010044	 203
   29647	 5.393293	074.72	+02.09	302.85498	+37.53806	1RXS J201125.2+373217	302.85498	+37.53806	 18	....	 2.08e-02	 7.38e-03	 1.00	 0.23	 0.15	 0.34	33010044	 270
   29618	 6.455501	074.72	+04.50	300.26917	+38.82986	1RXS J200104.6+384947	300.26917	+38.82986	 15	....	 2.14e-02	 7.21e-03	 0.85	 0.32	 0.77	 0.40	33010044	 226
   34499	 5.475164	074.74	-01.09	306.15540	+35.76417	1RXS J202437.3+354551	306.15540	+35.76417	 19	....	 2.02e-02	 7.01e-03	 0.51	 0.31	 0.22	 0.34	33011047	  44
   29657	 5.158339	074.78	+01.14	303.90210	+37.06583	1RXS J201536.5+370357	303.90210	+37.06583	 27	....	 1.91e-02	 7.10e-03	 1.00	 0.56	 0.13	 0.47	33010044	 285
   34508	 5.860956	074.81	-02.20	307.31711	+35.18028	1RXS J202916.1+351049	307.31711	+35.18028	 25	....	 1.27e-02	 5.75e-03	-1.00	 0.28	 0.00	 0.00	33011047	  58
   34629	 8.450531	074.82	-06.07	311.05292	+32.86153	1RXS J204412.7+325141	311.05292	+32.86153	 28	....	 1.27e-02	 5.36e-03	 0.62	 0.30	 1.00	 0.35	33011048	 397
   34606	 6.087492	074.86	-02.72	307.85791	+34.91847	1RXS J203125.9+345506	307.85791	+34.91847	 33	....	 1.58e-02	 6.15e-03	 1.00	 0.47	 0.72	 0.25	33011048	  62
   29604	 7.213668	074.88	+05.84	298.89835	+39.65597	1RXS J195535.6+393921	298.89835	+39.65597	 17	....	 1.78e-02	 6.88e-03	 0.58	 0.52	-0.39	 0.58	33010044	 204
   29650	 5.094739	074.89	+01.48	303.62292	+37.34208	1RXS J201429.5+372031	303.62292	+37.34208	 54	....	 1.57e-02	 6.30e-03	 0.26	 0.40	 1.00	 0.50	33010044	 275
   29653	 5.056254	074.89	+01.21	303.90332	+37.19722	1RXS J201536.8+371150	303.90332	+37.19722	 16	....	 3.02e-02	 8.06e-03	 0.52	 0.26	 0.39	 0.30	33010044	 279
   29611	 6.788022	074.93	+05.28	299.55499	+39.41028	1RXS J195813.2+392437	299.55499	+39.41028	 13	....	 1.01e-02	 4.86e-03	 1.00	 0.46	-0.05	 0.48	33010044	 216
   29598	 7.432077	074.93	+06.19	298.53998	+39.88417	1RXS J195409.6+395303	298.53998	+39.88417	 18	....	 1.22e-02	 5.80e-03	 0.56	 0.63	 0.08	 0.67	33010044	 196
   29785	 4.980427	074.94	+00.52	304.65125	+36.85347	1RXS J201836.3+365112	304.65125	+36.85347	 35	....	 1.42e-02	 5.89e-03	 1.00	 0.55	 1.00	 0.50	33010045	 286
   29652	 5.021532	074.95	+01.36	303.78207	+37.32625	1RXS J201507.7+371934	303.78207	+37.32625	 19	....	 1.04e-02	 4.97e-03	 1.00	 0.51	 0.27	 0.50	33010044	 277
   34493	 5.268118	074.97	-01.13	306.35040	+35.93444	1RXS J202524.1+355604	306.35040	+35.93444	 14	....	 1.83e-02	 6.20e-03	 0.62	 0.36	 0.40	 0.33	33011047	  37
   29596	 7.480834	074.97	+06.29	298.45251	+39.97014	1RXS J195348.6+395812	298.45251	+39.97014	 22	....	 1.85e-02	 7.27e-03	 1.00	 0.39	-0.24	 0.41	33010044	 192
   29658	 4.942082	074.98	+00.73	304.46625	+36.99805	1RXS J201751.9+365953	304.46625	+36.99805	 17	....	 1.21e-02	 5.19e-03	 1.00	 0.41	 0.47	 0.40	33010044	 286
   29475	 8.774407	074.98	+07.93	296.58667	+40.79306	1RXS J194620.8+404735	296.58667	+40.79306	 30	....	 1.78e-02	 7.21e-03	 1.00	 0.24	 0.76	 0.44	33010043	  57
   34614	 7.169918	074.98	-04.54	309.71793	+33.93167	1RXS J203852.3+335554	309.71793	+33.93167	 16	....	 4.04e-02	 9.60e-03	 0.48	 0.22	 0.35	 0.25	33011048	 223
   34494	 5.280003	074.99	-01.21	306.45291	+35.90000	1RXS J202548.7+355400	306.45291	+35.90000	 20	....	 2.67e-02	 8.85e-03	-1.00	 0.10	 0.00	 0.00	33011047	  38
   29613	 6.435075	075.01	+04.84	300.09625	+39.25306	1RXS J200023.1+391511	300.09625	+39.25306	 32	....	 1.13e-02	 5.24e-03	-1.00	 0.43	 0.00	 0.00	33010044	 220
   34491	 5.193193	075.02	-01.04	306.29584	+36.02472	1RXS J202511.0+360129	306.29584	+36.02472	 14	....	 1.37e-02	 6.02e-03	 0.00	 0.40	-0.42	 0.75	33011047	  34
   34609	 6.658033	075.03	-03.85	309.08456	+34.37875	1RXS J203620.3+342243	309.08456	+34.37875	 21	....	 1.76e-02	 7.37e-03	 0.07	 0.46	 1.00	 1.07	33011048	 109
   34501	 5.380882	075.04	-01.59	306.87250	+35.72055	1RXS J202729.4+354314	306.87250	+35.72055	 25	....	 1.71e-02	 6.20e-03	 1.00	 0.38	 1.00	 0.17	33011047	  46
   29597	 7.310085	075.04	+06.12	298.68625	+39.94444	1RXS J195444.7+395640	298.68625	+39.94444	 13	....	 2.20e-02	 7.78e-03	 1.00	 0.20	 0.04	 0.37	33010044	 194
   29605	 6.873107	075.05	+05.52	299.35959	+39.63917	1RXS J195726.3+393821	299.35959	+39.63917	 25	....	 1.78e-02	 6.97e-03	 0.04	 0.44	-0.44	 0.50	33010044	 207
   34484	 5.066824	075.09	-00.86	306.17126	+36.18722	1RXS J202441.1+361114	306.17126	+36.18722	 13	....	 1.87e-02	 6.68e-03	 0.86	 0.55	 0.58	 0.29	33011047	  23
   29465	 9.180205	075.11	+08.50	296.01208	+41.17639	1RXS J194402.9+411035	296.01208	+41.17639	 16	....	 1.30e-02	 6.22e-03	 0.96	 0.92	 0.55	 0.58	33010043	  43
   29624	 5.430518	075.11	+03.19	301.95251	+38.46472	1RXS J200748.6+382753	301.95251	+38.46472	 20	....	 9.98e-03	 5.06e-03	-0.97	 0.76	-1.00	 6.20	33010044	 234
   29787	 4.789281	075.16	+00.16	305.18082	+36.82555	1RXS J202043.4+364932	305.18082	+36.82555	  9	....	 4.74e-02	 9.34e-03	 0.16	 0.20	 0.49	 0.22	33010045	 288
   29600	 6.898721	075.17	+05.68	299.26666	+39.82778	1RXS J195704.0+394940	299.26666	+39.82778	 11	....	 3.42e-02	 8.87e-03	 0.55	 0.29	-0.22	 0.32	33010044	 200
   29473	 8.499193	075.18	+07.73	296.94376	+40.86347	1RXS J194746.5+405148	296.94376	+40.86347	 19	....	 1.34e-02	 6.30e-03	 1.00	 0.32	-0.02	 0.46	33010043	  53
   29651	 4.731958	075.20	+00.98	304.35498	+37.32389	1RXS J201725.2+371926	304.35498	+37.32389	 44	....	 1.81e-02	 6.66e-03	 1.00	 0.37	 1.00	 0.25	33010044	 276
   29638	 4.991230	075.21	+02.33	302.94916	+38.07930	1RXS J201147.8+380445	302.94916	+38.07930	 13	....	 1.71e-02	 6.16e-03	 0.16	 0.36	 1.00	 0.39	33010044	 257
   34476	 4.869594	075.22	-00.61	306.01166	+36.43903	1RXS J202402.8+362620	306.01166	+36.43903	 36	....	 1.37e-02	 5.91e-03	-0.87	 0.40	-1.00	 1.25	33011047	  13
   29786	 4.727892	075.23	+00.12	305.26874	+36.85750	1RXS J202104.5+365127	305.26874	+36.85750	 24	....	 3.05e-02	 7.61e-03	 1.00	 0.19	 1.00	 0.13	33010045	 287
   34621	 7.880389	075.24	-05.68	310.98917	+33.43778	1RXS J204357.4+332616	310.98917	+33.43778	 36	....	 1.38e-02	 5.76e-03	-1.00	 0.30	 0.00	 0.00	33011048	 339
   29470	 8.579423	075.24	+07.87	296.82541	+40.98500	1RXS J194718.1+405906	296.82541	+40.98500	 17	....	 1.45e-02	 6.67e-03	 1.00	 0.61	-0.82	 0.37	33010043	  49
   29631	 5.098315	075.24	+02.70	302.57458	+38.30722	1RXS J201017.9+381826	302.57458	+38.30722	 14	....	 1.05e-02	 4.75e-03	-0.31	 0.37	 1.00	 0.70	33010044	 246
   29790	 4.731723	075.25	-00.07	305.47290	+36.77042	1RXS J202153.5+364613	305.47290	+36.77042	 14	....	 9.32e-03	 4.98e-03	 1.00	 0.80	 0.44	 0.47	33010045	 291
